RAW,123443,168,11,-32,0
RAW,123461,169,12,-10,2
RAW,123479,171,11,-10,-10
RAW,123498,173,10,-10,5
RAW,123516,170,9,-21,-3
RAW,123534,171,9,-21,4
RAW,123553,173,9,-32,3
RAW,123572,169,10,-10,-2
RAW,123590,170,10,0,2
RAW,123608,170,11,21,0
RAW,123627,173,10,10,3
RAW,123645,172,9,0,2
RAW,123664,169,9,-10,3
RAW,123682,170,10,0,1
RAW,123700,171,11,0,4
RAW,123719,167,11,10,4
RAW,123737,170,11,21,-1
RAW,123755,170,12,32,2
RAW,123774,169,11,10,0
RAW,123793,171,11,0,1
RAW,123811,172,10,-10,2
RAW,123829,167,11,0,2
RAW,123848,170,11,-10,0
RAW,123866,169,12,10,1
RAW,123885,170,11,0,1
RAW,123903,170,11,10,-1
RAW,123921,170,11,0,2
RAW,123940,170,11,0,1
RAW,123958,168,11,-10,1
RAW,123976,169,12,10,2
RAW,123995,172,11,0,1
RAW,124014,171,10,-10,3
RAW,124031,171,9,-21,2
RAW,124050,169,10,-10,2
RAW,124069,168,11,-10,1
RAW,124087,167,13,21,3
RAW,124106,168,13,32,-1
RAW,124124,168,13,43,2
RAW,124142,170,12,21,-1
RAW,124161,174,10,-10,-1
RAW,124179,170,9,-43,1
RAW,124197,169,10,-32,3
RAW,124216,166,12,-10,-1
RAW,124235,169,13,10,2
RAW,124252,172,12,21,3
RAW,124271,167,11,21,1
RAW,124290,169,11,10,2
RAW,124308,168,13,10,2
RAW,124326,170,12,-10,0
RAW,124345,171,11,-10,1
RAW,124363,169,11,0,2
RAW,124382,167,12,10,-1
RAW,124400,169,12,-10,-2
RAW,124418,169,12,0,3
RAW,124437,171,11,0,0
RAW,124455,170,11,0,3
RAW,124473,171,10,-21,-2
RAW,124492,170,10,-21,1
RAW,124511,170,10,-21,3
RAW,124529,171,10,-10,1
RAW,124547,167,11,0,1
RAW,124566,168,12,21,2
RAW,124584,171,12,21,3
RAW,124603,171,11,10,1
RAW,124621,170,10,0,0
RAW,124639,168,11,0,2
RAW,124658,165,13,10,2
RAW,124676,171,13,10,1
RAW,124694,169,12,10,-1
RAW,124713,165,12,21,2
RAW,124731,166,14,32,2
RAW,124749,164,16,32,0
RAW,124768,163,16,32,1
RAW,124787,161,18,64,2
RAW,124804,162,19,76,1
RAW,124824,159,20,64,1
RAW,124842,155,22,64,2
RAW,124859,151,26,109,0
RAW,124879,146,30,130,1
RAW,124897,143,34,161,1
RAW,124916,139,38,195,1
RAW,124934,131,43,228,1
RAW,124952,125,49,247,0
